pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
42.7,30.9,1067.0,26.3,46.9,105.0,87,2025-12-02 11:00:00,22.9,35.0,5.9,1016.6
48.3,29.8,918.0,20.5,50.3,125.0,88,2025-12-02 12:00:00,24.8,31.0,4.2,1015.1
51.2,30.3,747.0,15.6,51.4,139.0,89,2025-12-02 13:00:00,25.9,28.0,1.8,1013.8
49.6,30.5,661.0,12.8,51.6,148.0,90,2025-12-02 14:00:00,26.6,24.0,1.0,1012.6
48.1,31.0,666.0,10.3,51.1,156.0,91,2025-12-02 15:00:00,26.5,26.0,5.2,1012.1
47.1,31.5,756.0,10.0,49.7,159.0,92,2025-12-02 16:00:00,25.4,34.0,8.8,1011.7
44.1,29.5,1022.0,18.0,52.6,151.0,93,2025-12-02 17:00:00,25.1,37.0,8.7,1012.0
61.7,49.2,1707.0,48.1,52.5,111.0,95,2025-12-02 18:00:00,23.9,44.0,7.3,1012.4
70.8,60.5,2568.0,89.0,52.1,56.0,99,2025-12-02 19:00:00,22.7,51.0,5.2,1013.5
72.6,64.5,2966.0,116.3,50.6,17.0,99,2025-12-02 20:00:00,21.7,56.0,3.6,1014.2
74.7,68.0,2460.0,118.2,47.6,7.0,103,2025-12-02 21:00:00,21.0,59.0,2.2,1014.7
70.5,65.7,1491.0,106.4,43.4,12.0,106,2025-12-02 22:00:00,19.1,70.0,5.1,1014.8
56.9,54.4,739.0,91.3,38.2,20.0,110,2025-12-02 23:00:00,18.2,79.0,4.9,1015.7
45.9,44.4,494.0,74.2,31.0,30.0,111,2025-12-03 00:00:00,17.3,83.0,6.0,1015.1
38.1,37.0,465.0,53.8,22.7,43.0,112,2025-12-03 01:00:00,16.9,81.0,6.2,1014.9
32.9,32.0,461.0,36.6,16.3,55.0,113,2025-12-03 02:00:00,16.5,79.0,7.2,1014.7
29.0,27.9,394.0,24.0,13.2,64.0,113,2025-12-03 03:00:00,16.2,76.0,7.7,1014.7
25.5,24.3,351.0,14.6,12.0,71.0,112,2025-12-03 04:00:00,16.0,74.0,8.2,1014.7
24.7,23.6,406.0,12.8,11.8,64.0,112,2025-12-03 05:00:00,15.9,73.0,7.5,1015.0
23.4,22.2,657.0,21.5,12.7,56.0,111,2025-12-03 06:00:00,15.6,73.0,7.7,1015.2
25.6,24.3,1006.0,33.2,14.0,46.0,110,2025-12-03 07:00:00,15.3,71.0,7.2,1016.1
29.5,28.3,1226.0,39.1,15.2,46.0,108,2025-12-03 08:00:00,15.5,68.0,8.2,1016.8
32.0,31.2,1207.0,33.8,16.2,67.0,106,2025-12-03 09:00:00,17.4,51.0,9.5,1017.7
27.6,26.1,1059.0,22.8,17.1,98.0,106,2025-12-03 10:00:00,19.7,47.0,9.2,1018.3
24.0,21.8,887.0,13.7,17.5,123.0,105,2025-12-03 11:00:00,22.8,30.0,11.9,1018.8
21.6,19.2,688.0,9.3,17.0,135.0,104,2025-12-03 12:00:00,25.0,22.0,14.8,1017.7
20.4,18.0,464.0,6.8,16.0,140.0,103,2025-12-03 13:00:00,26.1,17.0,16.6,1016.6
19.6,17.5,335.0,6.0,15.2,142.0,101,2025-12-03 14:00:00,26.8,16.0,16.8,1016.0
19.0,17.0,373.0,6.9,14.8,140.0,100,2025-12-03 15:00:00,27.2,17.0,17.5,1015.5
18.7,16.9,505.0,9.5,14.7,135.0,99,2025-12-03 16:00:00,27.1,17.0,18.2,1014.9
20.2,18.6,627.0,12.9,14.7,124.0,97,2025-12-03 17:00:00,27.0,18.0,16.3,1015.0
26.7,25.6,719.0,18.6,14.6,109.0,97,2025-12-03 18:00:00,25.2,25.0,13.0,1015.1
28.6,27.6,800.0,26.2,14.5,89.0,94,2025-12-03 19:00:00,24.0,29.0,9.4,1016.4
28.6,27.5,829.0,30.9,14.4,74.0,91,2025-12-03 20:00:00,22.4,34.0,11.0,1017.0
29.6,28.3,770.0,30.0,14.4,68.0,88,2025-12-03 21:00:00,21.2,37.0,10.1,1017.6
30.9,29.4,658.0,26.0,14.5,68.0,85,2025-12-03 22:00:00,20.0,41.0,10.0,1017.3
31.3,29.8,555.0,21.7,14.4,69.0,81,2025-12-03 23:00:00,19.5,41.0,11.5,1017.8
31.1,29.4,475.0,17.5,13.9,73.0,79,2025-12-04 00:00:00,18.9,44.0,10.8,1017.4
30.5,28.8,404.0,13.0,13.3,78.0,78,2025-12-04 01:00:00,18.5,47.0,10.3,1017.4
30.2,28.5,356.0,9.5,13.0,83.0,77,2025-12-04 02:00:00,18.0,50.0,9.8,1017.1
29.9,28.2,321.0,7.0,13.3,86.0,77,2025-12-04 03:00:00,17.5,52.0,9.9,1016.8
29.6,28.0,310.0,5.5,13.9,87.0,77,2025-12-04 04:00:00,17.2,53.0,10.0,1016.7
29.6,28.1,370.0,6.9,14.5,84.0,77,2025-12-04 05:00:00,17.0,51.0,10.2,1016.7
29.8,28.4,578.0,12.8,15.9,78.0,78,2025-12-04 06:00:00,16.9,51.0,10.0,1017.1
31.5,30.4,857.0,20.8,17.8,70.0,78,2025-12-04 07:00:00,16.7,52.0,10.0,1017.8
33.6,32.6,1023.0,25.1,19.4,69.0,79,2025-12-04 08:00:00,17.1,50.0,10.5,1018.8
33.9,33.1,974.0,22.2,20.6,80.0,79,2025-12-04 09:00:00,18.7,42.0,13.0,1019.3
30.9,30.0,812.0,15.6,21.4,97.0,79,2025-12-04 10:00:00,21.2,35.0,16.1,1019.5
25.4,24.8,665.0,10.2,21.7,113.0,80,2025-12-04 11:00:00,24.1,28.0,16.6,1019.6
21.9,21.5,554.0,7.4,20.9,125.0,80,2025-12-04 12:00:00,26.4,23.0,17.9,1018.6
20.8,20.4,457.0,5.7,19.4,135.0,80,2025-12-04 13:00:00,27.7,21.0,15.8,1017.3
20.7,20.3,436.0,5.4,18.4,140.0,80,2025-12-04 14:00:00,28.3,20.0,12.8,1016.5
20.8,20.4,529.0,5.9,18.4,140.0,81,2025-12-04 15:00:00,28.5,20.0,11.5,1015.9
20.7,20.3,697.0,7.9,18.9,135.0,81,2025-12-04 16:00:00,28.2,21.0,9.9,1015.7
15.7,15.6,883.0,13.8,21.4,124.0,81,2025-12-04 17:00:00,27.9,22.0,7.6,1015.5
27.6,27.5,1120.0,29.0,20.7,99.0,81,2025-12-04 18:00:00,26.3,33.0,3.4,1015.8
30.5,30.5,1376.0,49.4,19.6,64.0,82,2025-12-04 19:00:00,24.5,44.0,2.5,1016.5
27.4,27.4,1495.0,61.1,18.3,41.0,81,2025-12-04 20:00:00,22.8,51.0,3.8,1017.4
24.3,24.3,1371.0,55.6,16.6,42.0,81,2025-12-04 21:00:00,21.1,55.0,5.2,1017.6
22.3,22.3,1110.0,41.3,14.8,54.0,81,2025-12-04 22:00:00,20.2,55.0,5.8,1017.6
21.5,21.4,881.0,29.2,13.3,64.0,80,2025-12-04 23:00:00,19.5,48.0,6.8,1017.9
21.0,20.9,741.0,23.2,12.5,66.0,80,2025-12-05 00:00:00,18.6,51.0,6.9,1017.8
20.1,20.0,632.0,19.3,12.1,66.0,79,2025-12-05 01:00:00,17.8,53.0,6.7,1017.6
19.2,19.0,547.0,16.5,11.9,65.0,78,2025-12-05 02:00:00,17.1,57.0,6.5,1017.8
18.3,18.2,447.0,13.7,11.7,64.0,77,2025-12-05 03:00:00,16.4,62.0,6.9,1017.1
17.6,17.4,372.0,12.0,11.7,61.0,76,2025-12-05 04:00:00,15.9,65.0,7.4,1017.2
17.7,17.6,432.0,14.5,11.5,53.0,75,2025-12-05 05:00:00,15.0,67.0,7.2,1017.3
18.5,18.4,762.0,24.6,12.8,40.0,74,2025-12-05 06:00:00,14.8,66.0,7.7,1017.5
23.6,23.4,1227.0,38.1,14.7,24.0,74,2025-12-05 07:00:00,14.6,64.0,7.7,1017.8
31.4,31.3,1540.0,45.2,17.4,21.0,73,2025-12-05 08:00:00,15.1,61.0,7.9,1018.7
30.4,30.3,1570.0,39.9,21.6,45.0,73,2025-12-05 09:00:00,17.3,44.0,8.4,1019.4
26.5,26.3,1447.0,28.2,26.5,82.0,73,2025-12-05 10:00:00,20.2,39.0,7.9,1020.1
18.0,17.8,1275.0,18.3,29.7,113.0,72,2025-12-05 11:00:00,23.6,29.0,6.9,1020.0
18.7,18.5,1019.0,12.9,29.9,131.0,72,2025-12-05 12:00:00,26.1,23.0,7.4,1019.2
19.0,18.7,713.0,9.4,28.3,143.0,71,2025-12-05 13:00:00,27.3,20.0,6.2,1018.1
18.4,18.0,562.0,7.9,26.4,149.0,71,2025-12-05 14:00:00,28.1,19.0,5.4,1017.6
17.4,17.0,659.0,6.9,24.3,150.0,71,2025-12-05 15:00:00,28.5,19.0,4.8,1016.9
16.4,16.0,911.0,7.9,21.9,144.0,71,2025-12-05 16:00:00,28.3,22.0,4.3,1016.4
16.2,15.9,1241.0,15.8,21.1,126.0,70,2025-12-05 17:00:00,28.4,22.0,1.8,1016.1
30.6,30.4,1769.0,33.9,19.9,98.0,87,2025-12-05 18:00:00,26.6,33.0,4.3,1016.4
36.6,36.4,2375.0,58.3,18.3,59.0,91,2025-12-05 19:00:00,24.2,49.0,4.3,1017.3
28.5,28.4,2623.0,71.9,16.6,34.0,79,2025-12-05 20:00:00,22.7,60.0,1.5,1018.1
23.9,23.9,2190.0,64.6,14.9,35.0,71,2025-12-05 21:00:00,22.0,59.0,4.1,1018.4
22.8,22.7,1398.0,46.6,13.1,50.0,71,2025-12-05 22:00:00,21.2,55.0,5.6,1018.3
22.7,22.6,780.0,31.2,11.8,62.0,71,2025-12-05 23:00:00,20.4,52.0,7.6,1018.7
22.4,22.3,563.0,23.5,11.1,65.0,71,2025-12-06 00:00:00,19.6,53.0,7.2,1018.4
21.2,21.1,519.0,18.4,10.8,66.0,71,2025-12-06 01:00:00,19.2,53.0,8.2,1018.1
19.6,19.4,495.0,14.6,10.7,67.0,72,2025-12-06 02:00:00,18.9,54.0,6.2,1018.0
17.8,17.6,412.0,11.0,10.5,69.0,72,2025-12-06 03:00:00,18.4,57.0,7.6,1017.4
16.4,16.2,348.0,8.7,10.4,72.0,72,2025-12-06 04:00:00,18.5,56.0,7.3,1017.3
16.5,16.4,391.0,10.2,10.6,68.0,71,2025-12-06 05:00:00,17.9,62.0,6.5,1017.8
16.5,16.4,648.0,17.2,11.5,62.0,71,2025-12-06 06:00:00,17.7,63.0,7.1,1017.8
19.2,19.0,1011.0,26.7,12.9,54.0,71,2025-12-06 07:00:00,17.5,63.0,7.9,1018.3
23.1,22.8,1239.0,32.3,14.0,52.0,71,2025-12-06 08:00:00,18.0,59.0,7.7,1019.0
26.4,26.2,1210.0,30.5,14.7,60.0,70,2025-12-06 09:00:00,19.6,50.0,8.2,1020.0
24.9,24.7,1046.0,24.7,15.1,74.0,70,2025-12-06 10:00:00,21.4,41.0,10.2,1020.5
21.7,21.4,873.0,19.1,15.8,89.0,70,2025-12-06 11:00:00,23.7,31.0,15.0,1019.8
17.1,16.9,704.0,14.1,17.1,105.0,70,2025-12-06 12:00:00,25.8,26.0,18.0,1018.9
17.5,17.4,527.0,9.2,18.5,120.0,70,2025-12-06 13:00:00,27.4,22.0,19.0,1017.8
18.7,18.6,428.0,7.0,19.4,130.0,70,2025-12-06 14:00:00,28.3,21.0,18.7,1016.9
19.4,19.2,460.0,9.4,19.2,129.0,70,2025-12-06 15:00:00,28.6,21.0,16.0,1016.5
19.8,19.6,571.0,14.5,18.4,122.0,70,2025-12-06 16:00:00,28.4,21.0,15.1,1016.0
30.7,30.5,690.0,22.3,19.9,109.0,70,2025-12-06 17:00:00,28.2,23.0,12.3,1016.4
38.6,38.4,822.0,28.4,18.8,95.0,71,2025-12-06 18:00:00,26.5,31.0,9.0,1016.3
40.0,39.8,962.0,36.5,17.4,76.0,72,2025-12-06 19:00:00,25.0,34.0,8.8,1017.0
38.5,38.3,1022.0,40.6,16.1,63.0,72,2025-12-06 20:00:00,23.7,37.0,9.3,1017.5
38.0,37.7,939.0,37.0,15.4,61.0,73,2025-12-06 21:00:00,22.6,40.0,8.3,1017.6
39.1,38.9,775.0,29.4,14.9,64.0,75,2025-12-06 22:00:00,21.4,45.0,7.9,1017.7
41.6,41.2,632.0,22.8,14.4,66.0,76,2025-12-06 23:00:00,20.1,48.0,9.0,1018.3
43.8,43.3,544.0,19.2,13.8,65.0,78,2025-12-07 00:00:00,19.3,51.0,8.2,1018.0
45.4,45.1,476.0,16.7,13.1,64.0,80,2025-12-07 01:00:00,18.7,53.0,7.7,1018.0
46.7,46.2,429.0,14.6,12.7,63.0,82,2025-12-07 02:00:00,18.2,55.0,7.1,1017.8
47.5,46.9,378.0,12.0,12.5,63.0,84,2025-12-07 03:00:00,17.8,57.0,7.1,1017.5
47.8,47.3,347.0,9.9,12.6,64.0,87,2025-12-07 04:00:00,17.4,59.0,7.2,1017.3
47.8,47.3,410.0,11.6,12.9,59.0,89,2025-12-07 05:00:00,16.6,61.0,7.3,1017.5
48.4,47.8,656.0,19.4,14.0,51.0,92,2025-12-07 06:00:00,16.2,62.0,6.8,1017.6
51.6,51.0,996.0,30.0,15.5,41.0,95,2025-12-07 07:00:00,15.9,65.0,6.6,1018.2
56.6,56.0,1229.0,35.9,17.0,40.0,98,2025-12-07 08:00:00,15.9,65.0,6.6,1018.9
59.8,59.4,1269.0,33.0,18.2,55.0,101,2025-12-07 09:00:00,18.3,58.0,6.1,1019.8
58.0,57.4,1203.0,25.4,19.4,78.0,104,2025-12-07 10:00:00,21.2,42.0,6.4,1020.1
53.2,52.6,1091.0,18.6,20.5,99.0,108,2025-12-07 11:00:00,24.1,30.0,7.1,1019.6
39.8,39.5,901.0,13.4,21.5,114.0,111,2025-12-07 12:00:00,26.2,25.0,6.5,1018.6
31.7,31.4,666.0,8.9,22.4,126.0,113,2025-12-07 13:00:00,27.6,22.0,4.9,1017.6
28.9,28.6,538.0,7.6,23.5,133.0,115,2025-12-07 14:00:00,28.5,20.0,3.9,1016.8
28.1,27.9,603.0,9.1,24.8,134.0,116,2025-12-07 15:00:00,28.6,22.0,7.8,1016.3
28.2,28.1,776.0,13.8,26.2,130.0,117,2025-12-07 16:00:00,27.3,27.0,12.1,1015.8
20.7,20.7,958.0,22.7,27.7,120.0,118,2025-12-07 17:00:00,26.8,29.0,10.5,1015.8
44.1,44.1,1132.0,46.1,31.9,90.0,117,2025-12-07 18:00:00,24.8,39.0,9.0,1016.1
58.0,57.9,1315.0,77.9,37.4,48.0,117,2025-12-07 19:00:00,23.8,46.0,5.2,1016.9
64.3,64.3,1462.0,98.8,39.8,18.0,119,2025-12-07 20:00:00,22.7,52.0,3.9,1017.3
59.5,59.5,1584.0,99.1,36.5,10.0,122,2025-12-07 21:00:00,21.0,59.0,4.5,1017.4
49.9,49.9,1670.0,88.4,30.1,14.0,124,2025-12-07 22:00:00,19.4,66.0,5.2,1017.5
42.4,42.4,1641.0,76.6,24.3,19.0,125,2025-12-07 23:00:00,18.0,73.0,6.0,1017.9
39.2,39.2,1413.0,66.2,20.3,23.0,125,2025-12-08 00:00:00,17.3,74.0,5.4,1017.4
38.1,38.1,1071.0,54.6,16.9,29.0,125,2025-12-08 01:00:00,16.7,74.0,5.0,1017.3
37.6,37.5,788.0,43.6,14.4,35.0,124,2025-12-08 02:00:00,16.0,76.0,5.5,1017.3
36.7,36.6,599.0,32.2,13.1,42.0,123,2025-12-08 03:00:00,15.3,77.0,5.6,1017.2
35.7,35.5,469.0,21.5,12.8,49.0,122,2025-12-08 04:00:00,14.8,78.0,5.9,1017.1
34.3,34.2,469.0,14.6,12.6,53.0,121,2025-12-08 05:00:00,14.2,88.0,5.9,1017.0
34.6,34.3,702.0,22.3,13.8,44.0,120,2025-12-08 06:00:00,14.0,86.0,6.6,1017.4
38.1,37.7,1066.0,32.6,15.6,32.0,118,2025-12-08 07:00:00,14.1,80.0,6.9,1017.9
43.7,43.4,1322.0,38.5,17.1,31.0,117,2025-12-08 08:00:00,14.6,75.0,6.9,1018.9
44.4,43.9,1377.0,36.2,18.3,49.0,115,2025-12-08 09:00:00,17.3,58.0,7.4,1019.7
43.9,43.3,1324.0,29.6,19.4,77.0,114,2025-12-08 10:00:00,20.3,44.0,6.9,1020.6
34.6,33.6,1208.0,22.9,19.9,102.0,112,2025-12-08 11:00:00,24.4,31.0,6.1,1020.7
22.3,21.7,980.0,16.5,19.6,120.0,110,2025-12-08 12:00:00,27.0,21.0,5.9,1019.6
18.2,17.7,689.0,10.0,18.9,135.0,109,2025-12-08 13:00:00,28.6,18.0,7.4,1018.2
16.8,16.3,518.0,6.8,18.1,142.0,107,2025-12-08 14:00:00,29.6,17.0,10.0,1017.4
15.9,15.5,574.0,8.4,17.4,139.0,106,2025-12-08 15:00:00,30.2,17.0,9.9,1016.8
16.0,15.5,750.0,13.4,16.7,127.0,105,2025-12-08 16:00:00,30.4,18.0,9.0,1016.4
16.7,16.6,916.0,21.6,18.5,114.0,103,2025-12-08 17:00:00,30.2,19.0,5.1,1016.1
26.9,26.8,1053.0,35.0,18.2,92.0,103,2025-12-08 18:00:00,28.5,25.0,1.8,1016.3
29.5,29.5,1179.0,53.0,17.8,63.0,101,2025-12-08 19:00:00,27.2,27.0,2.9,1017.1
25.5,25.4,1215.0,62.5,17.2,44.0,98,2025-12-08 20:00:00,24.9,34.0,4.6,1017.8
24.6,24.4,1095.0,55.6,16.3,45.0,95,2025-12-08 21:00:00,22.9,42.0,5.2,1018.0
25.4,25.1,885.0,40.3,15.2,57.0,92,2025-12-08 22:00:00,21.4,48.0,5.0,1018.3
27.0,26.4,699.0,27.5,14.2,66.0,90,2025-12-08 23:00:00,20.4,48.0,6.0,1018.5
28.1,27.3,577.0,21.5,13.1,67.0,88,2025-12-09 00:00:00,19.3,51.0,5.7,1017.9
28.2,27.1,479.0,18.0,12.1,66.0,87,2025-12-09 01:00:00,18.4,53.0,6.4,1017.2
27.6,26.3,405.0,15.4,11.4,65.0,86,2025-12-09 02:00:00,17.7,55.0,6.6,1017.0
26.9,25.2,322.0,12.4,11.1,66.0,85,2025-12-09 03:00:00,17.0,59.0,6.7,1016.9
26.1,24.2,263.0,10.3,11.1,67.0,84,2025-12-09 04:00:00,16.2,62.0,6.6,1016.8
25.1,23.3,322.0,12.3,11.3,60.0,83,2025-12-09 05:00:00,15.5,70.0,6.3,1016.9
25.3,23.3,599.0,20.1,12.6,50.0,82,2025-12-09 06:00:00,15.5,70.0,6.3,1017.3
28.2,25.9,994.0,30.8,14.4,37.0,81,2025-12-09 07:00:00,15.4,64.0,6.2,1017.9
34.0,31.5,1309.0,37.7,16.5,35.0,80,2025-12-09 08:00:00,15.3,62.0,6.7,1018.8
38.9,36.8,1497.0,37.9,18.5,51.0,79,2025-12-09 09:00:00,17.5,57.0,7.4,1019.3
41.1,38.4,1603.0,34.3,20.8,78.0,78,2025-12-09 10:00:00,21.4,35.0,7.6,1020.0
35.4,31.1,1567.0,29.4,23.4,102.0,78,2025-12-09 11:00:00,25.4,28.0,5.7,1019.8
26.7,23.5,1253.0,22.2,27.0,122.0,78,2025-12-09 12:00:00,28.0,22.0,5.4,1018.9
20.4,18.6,797.0,13.6,31.0,140.0,78,2025-12-09 13:00:00,29.5,19.0,3.1,1017.7
18.3,16.8,536.0,9.0,33.7,150.0,78,2025-12-09 14:00:00,30.4,18.0,0.5,1016.5
17.6,16.2,633.0,9.6,34.3,150.0,78,2025-12-09 15:00:00,30.2,18.0,3.6,1015.9
17.8,16.5,926.0,14.2,33.5,142.0,78,2025-12-09 16:00:00,28.4,30.0,9.9,1015.4
12.8,12.8,1269.0,18.7,36.2,138.0,78,2025-12-09 17:00:00,28.7,30.0,9.7,1015.2
27.5,27.5,1661.0,39.9,34.3,103.0,84,2025-12-09 18:00:00,26.0,46.0,8.0,1015.5
32.0,32.0,2102.0,68.8,31.7,55.0,89,2025-12-09 19:00:00,24.6,48.0,4.7,1016.6
34.1,34.0,2449.0,88.7,30.4,19.0,79,2025-12-09 20:00:00,23.3,51.0,3.0,1016.9
38.0,37.8,2685.0,90.9,32.4,8.0,79,2025-12-09 21:00:00,22.4,53.0,1.8,1017.3
43.5,43.3,2828.0,84.1,35.6,10.0,80,2025-12-09 22:00:00,21.4,53.0,2.8,1016.8
47.8,47.6,2784.0,76.8,36.2,13.0,82,2025-12-09 23:00:00,18.0,68.0,5.9,1018.1
46.7,46.4,2450.0,71.7,31.5,12.0,84,2025-12-10 00:00:00,17.2,70.0,6.6,1017.4
45.2,44.7,1930.0,66.1,24.2,12.0,85,2025-12-10 01:00:00,16.8,65.0,6.3,1017.4
40.9,40.4,1440.0,61.3,18.2,12.0,87,2025-12-10 02:00:00,16.2,67.0,6.3,1017.1
35.5,35.3,971.0,57.7,14.9,11.0,88,2025-12-10 03:00:00,15.7,71.0,6.1,1017.0
30.7,30.6,534.0,54.9,13.0,11.0,89,2025-12-10 04:00:00,15.1,74.0,6.2,1016.6
23.7,23.6,373.0,53.9,14.6,11.0,90,2025-12-10 05:00:00,14.2,81.0,6.5,1017.0
23.4,23.3,726.0,51.4,14.5,6.0,90,2025-12-10 06:00:00,13.8,82.0,6.5,1017.2
29.0,28.9,1355.0,47.9,14.8,2.0,90,2025-12-10 07:00:00,13.6,80.0,6.7,1017.7
41.9,41.7,1801.0,44.5,18.7,8.0,90,2025-12-10 08:00:00,13.9,75.0,6.9,1018.2
40.0,39.9,1876.0,42.3,29.5,35.0,91,2025-12-10 09:00:00,16.7,63.0,6.9,1018.8
28.8,28.8,1766.0,40.1,43.9,74.0,91,2025-12-10 10:00:00,21.1,36.0,6.1,1019.2
21.9,21.8,1572.0,36.1,54.5,107.0,90,2025-12-10 11:00:00,25.3,28.0,2.8,1019.4
21.0,20.9,1262.0,27.4,58.2,131.0,89,2025-12-10 12:00:00,27.6,24.0,2.1,1018.2
18.7,18.6,868.0,16.9,58.2,150.0,89,2025-12-10 13:00:00,28.7,22.0,8.0,1017.1
18.0,17.9,584.0,10.5,56.2,160.0,89,2025-12-10 14:00:00,28.3,29.0,13.3,1016.6
18.0,17.9,475.0,10.0,52.1,158.0,89,2025-12-10 15:00:00,27.5,34.0,14.5,1016.3
17.4,17.3,476.0,13.8,46.0,147.0,89,2025-12-10 16:00:00,27.0,32.0,13.9,1016.1
14.8,14.6,586.0,19.4,34.5,128.0,89,2025-12-10 17:00:00,26.8,34.0,12.6,1015.7
22.9,22.8,882.0,38.4,32.5,95.0,91,2025-12-10 18:00:00,24.9,46.0,8.3,1015.9
29.7,29.5,1288.0,64.6,29.7,50.0,95,2025-12-10 19:00:00,23.3,57.0,5.1,1016.6
34.6,34.0,1573.0,83.9,27.8,16.0,89,2025-12-10 20:00:00,22.0,65.0,3.3,1016.9
38.6,37.5,1645.0,90.6,28.0,4.0,89,2025-12-10 21:00:00,21.3,70.0,2.5,1017.0
40.4,39.0,1597.0,90.5,29.1,4.0,89,2025-12-10 22:00:00,20.7,73.0,2.2,1016.9
40.9,39.1,1476.0,86.4,28.9,8.0,89,2025-12-10 23:00:00,20.0,81.0,2.9,1017.6
38.8,36.6,1252.0,77.9,26.2,14.0,88,2025-12-11 00:00:00,19.2,83.0,2.7,1017.1
34.2,31.8,954.0,65.5,22.2,24.0,87,2025-12-11 01:00:00,17.7,86.0,4.4,1016.8
29.0,26.4,718.0,53.6,18.9,33.0,86,2025-12-11 02:00:00,16.0,90.0,5.0,1016.4
24.7,21.9,511.0,41.6,16.6,41.0,85,2025-12-11 03:00:00,15.0,91.0,5.2,1016.3
21.8,18.9,364.0,30.0,15.0,48.0,83,2025-12-11 04:00:00,14.3,92.0,5.3,1015.8
25.9,22.4,510.0,31.8,17.4,44.0,82,2025-12-11 05:00:00,13.8,93.0,4.9,1016.4
26.3,22.6,1291.0,40.5,19.7,32.0,82,2025-12-11 06:00:00,13.4,94.0,5.4,1016.4
32.1,28.3,2363.0,51.9,23.0,18.0,82,2025-12-11 07:00:00,13.1,96.0,5.9,1016.8
45.3,41.6,2932.0,56.7,26.2,17.0,82,2025-12-11 08:00:00,13.3,96.0,6.4,1017.3
52.5,49.9,2500.0,48.8,29.0,43.0,82,2025-12-11 09:00:00,16.2,84.0,6.1,1017.9
30.6,25.4,1564.0,34.2,31.7,83.0,83,2025-12-11 10:00:00,21.5,63.0,5.1,1018.1
27.7,21.7,818.0,22.0,33.8,116.0,83,2025-12-11 11:00:00,24.6,61.0,3.3,1018.2
23.9,17.9,540.0,15.1,35.1,134.0,83,2025-12-11 12:00:00,26.2,54.0,8.0,1017.0
22.3,16.5,452.0,10.6,35.7,145.0,82,2025-12-11 13:00:00,26.7,53.0,10.8,1016.0
22.1,16.4,413.0,8.5,35.5,149.0,82,2025-12-11 14:00:00,26.6,53.0,12.8,1014.9
20.8,15.5,352.0,7.9,34.2,144.0,82,2025-12-11 15:00:00,26.3,52.0,13.8,1014.2
19.7,14.6,339.0,9.7,32.2,132.0,82,2025-12-11 16:00:00,25.5,56.0,15.2,1014.1
12.1,10.9,443.0,15.4,28.8,111.0,82,2025-12-11 17:00:00,25.4,56.0,12.6,1014.2
20.1,18.9,762.0,31.9,27.1,84.0,82,2025-12-11 18:00:00,24.1,67.0,9.6,1014.6
26.0,24.4,1198.0,54.7,24.9,46.0,82,2025-12-11 19:00:00,23.0,77.0,6.8,1015.0
28.3,26.7,1530.0,71.7,23.6,18.0,81,2025-12-11 20:00:00,22.2,81.0,5.6,1015.6
31.8,29.9,1687.0,77.4,24.6,8.0,80,2025-12-11 21:00:00,21.8,82.0,5.1,1015.7
37.3,35.0,1740.0,77.4,26.6,6.0,79,2025-12-11 22:00:00,21.3,82.0,3.5,1015.6
42.3,39.7,1683.0,75.7,27.3,7.0,79,2025-12-11 23:00:00,20.3,84.0,3.1,1016.4
43.9,40.9,1464.0,74.5,25.6,7.0,79,2025-12-12 00:00:00,19.3,87.0,3.6,1016.1
41.0,37.8,1134.0,71.6,22.6,9.0,79,2025-12-12 01:00:00,18.1,91.0,4.2,1015.8
35.7,32.2,845.0,65.4,19.7,13.0,80,2025-12-12 02:00:00,16.8,96.0,4.4,1015.2
32.6,28.5,607.0,51.9,16.8,23.0,80,2025-12-12 03:00:00,15.8,99.0,4.9,1014.5
32.2,27.1,410.0,34.9,14.0,35.0,81,2025-12-12 04:00:00,15.2,100.0,5.1,1013.9
36.9,34.1,367.0,32.5,13.4,33.0,82,2025-12-12 05:00:00,14.8,100.0,5.7,1014.5
33.3,30.7,616.0,35.3,13.7,28.0,83,2025-12-12 06:00:00,14.4,100.0,6.1,1014.6
38.3,35.5,1019.0,39.0,14.2,23.0,83,2025-12-12 07:00:00,14.0,100.0,6.6,1014.9
40.4,37.1,1284.0,39.8,15.7,26.0,84,2025-12-12 08:00:00,14.4,98.0,6.6,1015.7
41.0,38.1,1277.0,35.4,19.1,45.0,84,2025-12-12 09:00:00,16.8,87.0,6.1,1016.2
30.4,26.8,1130.0,28.1,23.5,72.0,83,2025-12-12 10:00:00,19.7,71.0,4.8,1016.6
27.9,23.5,950.0,21.4,26.9,96.0,83,2025-12-12 11:00:00,23.4,66.0,2.2,1016.5
26.7,21.9,732.0,16.0,28.7,114.0,83,2025-12-12 12:00:00,25.3,55.0,7.0,1015.6
24.1,19.2,480.0,11.2,29.6,128.0,83,2025-12-12 13:00:00,26.1,54.0,11.3,1014.7
21.1,16.9,309.0,8.5,29.6,134.0,83,2025-12-12 14:00:00,26.3,50.0,14.1,1014.2
18.2,14.8,251.0,7.1,28.6,130.0,84,2025-12-12 15:00:00,25.8,50.0,15.4,1013.5
15.5,12.6,274.0,7.8,26.8,119.0,83,2025-12-12 16:00:00,25.4,46.0,15.2,1013.4
