timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
2025-11-04 02:00:00,46.2,26.7,363.0,16.0,7.3,60.0,93,25.4,92,7.6,1007.8
2025-11-04 03:00:00,45.9,26.8,292.0,14.0,7.1,57.0,92,24.5,94,7.2,1007.6
2025-11-04 04:00:00,46.9,28.6,282.0,13.9,7.5,49.0,91,23.5,94,8.4,1007.5
2025-11-04 05:00:00,39.7,25.3,326.0,13.5,8.2,46.0,91,22.1,95,9.4,1007.7
2025-11-04 06:00:00,41.1,26.4,471.0,19.9,9.7,37.0,90,21.6,85,12.3,1008.1
2025-11-04 07:00:00,44.4,30.6,670.0,28.6,11.9,26.0,90,22.4,68,13.8,1009.1
2025-11-04 08:00:00,46.6,34.8,769.0,33.3,13.8,25.0,90,23.6,54,11.1,1009.9
2025-11-04 09:00:00,46.9,33.1,670.0,30.7,15.3,45.0,89,26.5,37,11.6,1010.4
2025-11-04 10:00:00,49.4,29.6,471.0,24.1,16.6,75.0,89,30.5,21,13.5,1010.7
2025-11-04 11:00:00,49.4,25.3,318.0,17.8,17.0,100.0,89,33.0,16,15.4,1010.6
2025-11-04 12:00:00,50.8,23.3,265.0,12.4,16.0,114.0,88,33.8,12,16.4,1009.8
2025-11-04 13:00:00,48.3,23.9,257.0,7.2,14.3,123.0,87,34.6,13,15.7,1008.5
2025-11-04 14:00:00,45.1,23.7,273.0,4.9,13.0,126.0,87,34.8,13,16.1,1007.9
2025-11-04 15:00:00,42.7,23.2,317.0,7.0,12.9,123.0,86,34.9,11,16.3,1007.4
2025-11-04 16:00:00,41.4,22.9,385.0,12.0,13.3,114.0,85,34.4,10,16.5,1007.4
2025-11-04 17:00:00,29.6,21.0,449.0,19.9,13.5,99.0,85,32.7,17,12.2,1007.7
2025-11-04 18:00:00,38.2,29.5,510.0,27.3,13.7,83.0,84,30.2,29,12.7,1007.9
2025-11-04 19:00:00,43.2,32.7,567.0,37.2,14.0,62.0,84,29.1,31,11.9,1008.0
2025-11-04 20:00:00,47.1,33.6,582.0,42.9,14.3,47.0,84,28.2,33,12.6,1008.7
2025-11-04 21:00:00,48.2,33.2,526.0,40.2,14.8,46.0,84,27.0,40,13.1,1009.2
2025-11-04 22:00:00,44.0,30.9,428.0,33.2,15.3,51.0,84,26.9,29,14.5,1009.6
2025-11-04 23:00:00,44.6,29.0,345.0,27.3,15.3,54.0,84,26.5,18,15.2,1009.6
2025-11-05 00:00:00,50.3,29.9,296.0,24.6,14.3,51.0,84,25.8,16,15.6,1009.5
2025-11-05 01:00:00,49.2,30.2,261.0,23.1,12.8,46.0,84,24.8,16,16.0,1009.2
2025-11-05 02:00:00,41.2,28.3,237.0,21.8,11.5,42.0,84,23.8,17,14.3,1009.0
2025-11-05 03:00:00,31.4,25.2,193.0,19.9,10.6,41.0,84,22.5,19,12.9,1008.8
2025-11-05 04:00:00,24.6,21.9,160.0,18.3,9.9,42.0,84,21.7,22,13.1,1009.0
2025-11-05 05:00:00,28.0,21.1,221.0,18.5,9.9,39.0,84,21.8,25,12.6,1009.5
2025-11-05 06:00:00,24.0,19.6,470.0,25.1,11.0,37.0,83,22.1,24,13.5,1009.8
2025-11-05 07:00:00,26.2,22.7,813.0,33.7,12.4,36.0,83,22.0,24,12.5,1010.5
2025-11-05 08:00:00,30.0,26.9,1058.0,37.5,13.4,43.0,82,23.2,23,9.9,1011.3
2025-11-05 09:00:00,32.2,28.6,1129.0,31.8,13.6,66.0,81,25.9,19,5.5,1012.1
2025-11-05 10:00:00,33.9,26.0,1101.0,21.1,13.2,97.0,81,29.0,16,4.8,1012.4
2025-11-05 11:00:00,34.9,19.7,1006.0,12.4,12.6,121.0,81,31.5,13,3.8,1012.4
2025-11-05 12:00:00,43.0,20.8,788.0,7.9,11.2,130.0,80,33.3,11,4.0,1011.7
2025-11-05 13:00:00,42.6,20.5,502.0,5.2,9.6,131.0,80,34.2,7,1.7,1010.7
2025-11-05 14:00:00,42.1,20.4,346.0,4.8,8.9,130.0,80,34.2,8,3.5,1010.0
2025-11-05 15:00:00,42.3,20.6,412.0,5.6,10.1,129.0,79,32.8,24,8.6,1009.4
2025-11-05 16:00:00,42.0,21.0,609.0,8.5,12.2,124.0,79,32.0,28,10.2,1009.1
2025-11-05 17:00:00,41.2,22.3,856.0,13.6,11.1,109.0,79,31.0,29,9.8,1009.4
2025-11-05 18:00:00,57.5,44.2,1126.0,38.8,13.0,81.0,79,29.5,28,10.8,1009.8
2025-11-05 19:00:00,64.3,54.2,1448.0,73.5,15.7,43.0,80,28.3,27,9.6,1010.4
2025-11-05 20:00:00,65.2,54.4,1826.0,99.1,18.4,15.0,82,27.2,37,7.8,1011.2
2025-11-05 21:00:00,68.7,56.3,2412.0,107.2,21.4,6.0,84,26.1,44,5.6,1011.7
2025-11-05 22:00:00,76.6,61.9,3054.0,106.2,24.3,6.0,86,25.4,45,5.2,1011.9
2025-11-05 23:00:00,83.4,67.3,3308.0,102.4,25.7,7.0,89,23.9,43,4.5,1012.3
2025-11-06 00:00:00,84.3,69.2,2855.0,97.3,24.5,6.0,92,23.2,37,6.3,1012.0
2025-11-06 01:00:00,78.2,65.7,2014.0,89.6,21.7,5.0,96,22.2,32,6.8,1011.8
2025-11-06 02:00:00,69.8,60.1,1292.0,81.1,18.8,5.0,99,21.5,30,8.6,1011.6
2025-11-06 03:00:00,63.1,55.3,818.0,71.8,15.7,4.0,102,21.4,32,7.9,1011.4
2025-11-06 04:00:00,57.3,50.8,463.0,61.9,12.6,4.0,105,21.1,37,6.3,1011.2
2025-11-06 05:00:00,63.6,53.7,351.0,68.3,17.0,5.0,108,20.5,40,5.3,1011.5
2025-11-06 06:00:00,57.7,49.9,665.0,64.7,17.6,2.0,111,20.5,38,5.9,1011.9
2025-11-06 07:00:00,63.8,56.5,1222.0,59.5,18.8,0.0,115,20.2,35,5.3,1012.6
2025-11-06 08:00:00,74.5,69.2,1600.0,53.6,22.6,10.0,118,21.1,30,4.0,1013.3
2025-11-06 09:00:00,72.2,62.2,1604.0,47.1,32.1,48.0,123,24.2,24,4.1,1013.9
2025-11-06 10:00:00,71.0,50.6,1429.0,39.9,44.1,100.0,126,27.5,21,1.8,1014.2
2025-11-06 11:00:00,70.1,46.4,1236.0,32.4,50.9,141.0,129,29.5,21,1.4,1014.3
2025-11-06 12:00:00,65.0,40.7,1059.0,23.4,47.6,163.0,131,31.0,16,4.5,1013.6
2025-11-06 13:00:00,57.5,36.3,864.0,14.2,39.1,174.0,133,31.5,16,6.8,1012.7
2025-11-06 14:00:00,55.1,35.9,709.0,8.9,32.0,178.0,135,31.5,18,9.9,1012.0
2025-11-06 15:00:00,54.5,36.1,603.0,9.5,29.0,176.0,137,30.9,23,12.1,1011.4
2025-11-06 16:00:00,54.1,36.1,537.0,13.9,27.3,166.0,138,29.9,26,12.1,1011.2
2025-11-06 17:00:00,61.5,44.6,547.0,20.0,32.4,167.0,140,28.2,36,10.3,1011.5
2025-11-06 18:00:00,67.3,52.4,681.0,28.4,28.8,139.0,142,26.5,55,8.7,1011.9
2025-11-06 19:00:00,70.1,54.0,891.0,40.1,24.0,99.0,144,25.4,63,7.9,1012.5
2025-11-06 20:00:00,72.4,53.9,1070.0,50.7,20.6,66.0,143,24.6,67,7.8,1013.1
2025-11-06 21:00:00,74.3,53.9,1206.0,59.2,20.5,45.0,143,24.0,72,8.1,1013.5
2025-11-06 22:00:00,78.5,56.6,1311.0,66.5,21.8,31.0,143,23.2,76,7.7,1013.7
2025-11-06 23:00:00,85.7,61.5,1308.0,70.4,22.5,21.0,142,22.1,81,5.4,1013.9
2025-11-07 00:00:00,86.6,63.3,1117.0,69.7,21.4,16.0,142,21.5,83,6.3,1013.6
2025-11-07 01:00:00,81.7,60.5,819.0,65.6,19.6,15.0,141,21.0,84,6.6,1013.1
2025-11-07 02:00:00,77.1,55.3,575.0,59.3,17.9,17.0,140,20.7,84,7.1,1013.2
2025-11-07 03:00:00,73.3,50.5,408.0,48.6,16.2,23.0,140,20.4,85,7.1,1013.2
2025-11-07 04:00:00,70.3,46.3,295.0,35.7,14.6,32.0,139,19.9,85,7.7,1012.9
2025-11-07 05:00:00,63.8,41.2,336.0,23.1,12.2,45.0,139,19.4,85,7.6,1013.4
2025-11-07 06:00:00,62.4,40.5,685.0,31.9,13.3,35.0,138,19.4,82,8.2,1013.7
2025-11-07 07:00:00,65.9,45.2,1188.0,43.5,14.9,22.0,137,19.1,80,8.4,1014.3
2025-11-07 08:00:00,70.5,51.8,1477.0,48.8,17.4,23.0,136,20.2,72,7.2,1014.8
2025-11-07 09:00:00,75.2,51.5,1344.0,41.9,21.8,52.0,134,23.0,57,4.8,1015.5
2025-11-07 10:00:00,81.0,49.2,998.0,28.7,27.0,95.0,133,26.2,39,4.2,1015.8
2025-11-07 11:00:00,65.2,41.1,696.0,17.6,30.1,130.0,132,29.6,22,5.3,1015.8
2025-11-07 12:00:00,46.1,31.2,520.0,11.4,29.0,148.0,132,31.2,13,6.8,1015.2
2025-11-07 13:00:00,45.3,31.2,390.0,7.3,25.7,158.0,131,31.6,13,8.4,1014.5
2025-11-07 14:00:00,46.9,32.7,320.0,6.0,23.1,161.0,130,31.5,14,10.7,1013.5
2025-11-07 15:00:00,48.1,34.0,314.0,7.9,22.5,156.0,130,31.1,14,12.0,1013.3
2025-11-07 16:00:00,48.7,34.8,369.0,12.6,22.5,145.0,130,30.5,15,12.1,1013.3
2025-11-07 17:00:00,45.1,34.2,491.0,18.8,22.5,127.0,130,29.5,16,11.1,1013.5
2025-11-07 18:00:00,51.5,40.5,741.0,27.6,20.6,104.0,129,27.4,26,8.5,1013.9
2025-11-07 19:00:00,53.8,41.9,1058.0,39.6,18.0,72.0,127,25.6,37,7.3,1014.6
2025-11-07 20:00:00,54.1,42.3,1272.0,47.2,15.9,49.0,126,24.5,48,7.3,1015.1
2025-11-07 21:00:00,54.1,42.5,1317.0,46.7,14.8,45.0,125,23.6,56,7.3,1015.4
2025-11-07 22:00:00,54.4,42.8,1260.0,41.8,14.3,51.0,124,23.3,63,7.0,1015.3
2025-11-07 23:00:00,55.1,43.5,1125.0,36.4,13.6,57.0,122,22.7,64,4.8,1015.3
2025-11-08 00:00:00,55.1,43.5,865.0,31.4,12.5,60.0,120,22.4,66,7.0,1015.1
2025-11-08 01:00:00,54.1,42.4,527.0,25.8,11.3,63.0,118,21.5,70,8.5,1014.8
2025-11-08 02:00:00,52.6,41.0,284.0,21.1,10.4,66.0,116,20.9,74,8.3,1014.8
2025-11-08 03:00:00,49.8,39.2,141.0,16.1,9.7,69.0,115,20.8,79,7.8,1014.6
2025-11-08 04:00:00,47.7,37.7,91.0,11.9,9.3,71.0,114,20.6,83,6.7,1014.4
2025-11-08 05:00:00,49.8,39.0,292.0,16.3,10.4,61.0,113,19.7,86,5.0,1014.6
2025-11-08 06:00:00,52.5,41.0,1043.0,29.1,13.0,48.0,113,19.0,89,4.8,1014.9
2025-11-08 07:00:00,63.1,50.4,2044.0,46.1,16.8,32.0,113,18.4,92,4.1,1015.5
2025-11-08 08:00:00,67.3,56.3,2548.0,54.4,20.1,30.0,113,19.7,87,4.8,1016.1
2025-11-08 09:00:00,62.9,51.9,2060.0,45.5,22.9,55.0,114,23.2,73,3.6,1016.6
2025-11-08 10:00:00,58.6,44.8,1074.0,27.9,25.4,93.0,114,26.0,61,7.0,1016.9
2025-11-08 11:00:00,51.7,39.2,329.0,13.9,26.5,123.0,113,27.9,44,10.4,1016.7
2025-11-08 12:00:00,46.4,35.0,141.0,8.1,25.5,137.0,113,28.5,43,11.8,1016.1
2025-11-08 13:00:00,45.4,34.1,194.0,5.9,23.2,143.0,114,28.5,45,12.8,1015.5
2025-11-08 14:00:00,45.3,33.6,269.0,5.5,21.2,143.0,114,28.6,41,12.8,1014.8
2025-11-08 15:00:00,45.5,32.7,277.0,5.6,20.2,135.0,114,28.3,40,12.3,1014.2
2025-11-08 16:00:00,46.7,31.9,307.0,7.5,19.6,121.0,114,27.6,45,11.2,1013.8
2025-11-08 17:00:00,52.3,36.6,414.0,13.0,20.6,109.0,113,26.7,52,9.7,1013.9
2025-11-08 18:00:00,54.7,41.6,618.0,26.8,19.6,85.0,114,25.5,64,8.2,1014.0
2025-11-08 19:00:00,59.5,45.5,898.0,46.0,18.2,52.0,114,25.0,68,7.4,1014.5
2025-11-08 20:00:00,63.1,47.5,1246.0,61.0,17.5,26.0,114,24.5,70,5.8,1014.9
2025-11-08 21:00:00,65.4,48.4,1767.0,68.2,18.1,15.0,115,24.1,72,3.8,1015.3
2025-11-08 22:00:00,70.3,50.8,2355.0,71.4,19.3,11.0,115,23.2,76,3.3,1015.4
2025-11-08 23:00:00,78.2,54.6,2682.0,71.7,19.8,10.0,116,22.4,82,3.1,1015.3
2025-11-09 00:00:00,83.8,56.0,2549.0,69.2,18.9,10.0,117,21.7,84,5.5,1014.9
2025-11-09 01:00:00,83.8,53.8,2155.0,64.0,17.3,13.0,119,21.0,86,5.9,1014.6
2025-11-09 02:00:00,78.2,49.1,1773.0,57.6,15.9,17.0,120,20.6,88,4.4,1014.3
2025-11-09 03:00:00,72.6,44.6,1419.0,48.6,14.7,22.0,121,20.8,87,2.4,1013.8
2025-11-09 04:00:00,71.9,42.3,1077.0,38.4,13.7,27.0,121,20.6,87,1.7,1013.6
2025-11-09 05:00:00,84.1,48.5,969.0,37.7,14.7,24.0,122,19.5,90,1.7,1013.7
2025-11-09 06:00:00,89.6,53.4,1341.0,41.6,16.8,16.0,123,19.6,88,3.7,1014.0
2025-11-09 07:00:00,103.1,66.4,1947.0,46.4,19.8,7.0,124,19.3,88,5.7,1014.7
2025-11-09 08:00:00,112.9,82.9,2276.0,46.9,23.3,9.0,126,20.0,86,5.6,1015.3
2025-11-09 09:00:00,91.5,55.3,2050.0,38.9,27.9,34.0,128,22.5,76,5.0,1015.6
2025-11-09 10:00:00,82.2,41.6,1547.0,26.6,32.9,70.0,129,24.8,69,1.5,1015.8
2025-11-09 11:00:00,75.0,37.7,1089.0,16.5,35.7,100.0,128,26.3,61,4.6,1015.3
2025-11-09 12:00:00,68.5,35.6,766.0,11.1,34.6,118.0,128,27.4,54,7.5,1014.6
2025-11-09 13:00:00,62.2,33.4,489.0,8.1,31.4,129.0,128,27.8,51,9.6,1013.7
2025-11-09 14:00:00,58.4,31.8,312.0,6.8,28.4,133.0,128,27.8,48,10.2,1012.8
2025-11-09 15:00:00,55.5,30.3,228.0,6.3,26.5,127.0,128,27.7,45,10.3,1012.2
2025-11-09 16:00:00,52.5,28.4,244.0,7.6,24.9,114.0,128,27.3,45,10.2,1011.9
2025-11-09 17:00:00,50.4,28.2,435.0,13.1,25.7,107.0,128,26.5,49,8.8,1012.0
2025-11-09 18:00:00,48.9,30.9,928.0,27.5,23.8,80.0,127,25.6,53,6.9,1012.3
2025-11-09 19:00:00,49.8,34.3,1596.0,47.4,21.1,43.0,126,25.0,57,5.6,1012.5
2025-11-09 20:00:00,50.4,35.7,2131.0,62.5,19.5,15.0,124,24.6,60,4.7,1012.8
2025-11-09 21:00:00,51.6,37.4,2452.0,68.1,20.0,6.0,123,24.2,63,4.3,1013.1
2025-11-09 22:00:00,57.0,41.2,2639.0,68.8,21.5,5.0,122,23.9,66,4.6,1013.2
2025-11-09 23:00:00,64.0,46.2,2629.0,68.8,22.5,6.0,121,22.5,72,2.6,1013.4
2025-11-10 00:00:00,67.8,48.7,2304.0,69.8,22.3,5.0,120,22.4,72,4.6,1013.2
2025-11-10 01:00:00,68.2,48.1,1782.0,70.0,21.7,4.0,119,21.4,75,5.5,1012.8
2025-11-10 02:00:00,64.3,44.6,1345.0,67.7,20.6,5.0,119,20.7,75,5.4,1012.9
2025-11-10 03:00:00,56.2,38.9,1004.0,60.3,18.7,9.0,118,20.2,76,3.8,1012.5
2025-11-10 04:00:00,47.3,32.8,749.0,50.4,16.4,15.0,118,19.8,79,1.4,1012.3
2025-11-10 05:00:00,46.3,30.4,831.0,37.6,13.8,26.0,117,19.0,83,2.4,1012.2
2025-11-10 06:00:00,51.1,33.9,1649.0,41.7,15.9,19.0,115,19.0,83,2.9,1012.3
2025-11-10 07:00:00,62.4,44.7,2806.0,47.0,18.9,11.0,113,18.7,84,1.8,1013.1
2025-11-10 08:00:00,70.8,57.3,3355.0,47.3,22.2,14.0,111,20.2,76,1.8,1013.8
2025-11-10 09:00:00,51.5,37.0,2678.0,38.1,26.2,40.0,108,22.9,67,1.4,1014.2
2025-11-10 10:00:00,43.9,27.1,1394.0,24.0,30.4,77.0,106,25.0,62,4.4,1014.4
2025-11-10 11:00:00,41.9,26.4,420.0,12.9,32.8,108.0,104,26.8,52,7.1,1014.2
2025-11-10 12:00:00,38.9,25.6,157.0,8.0,31.9,127.0,103,27.4,51,9.2,1013.4
2025-11-10 13:00:00,36.4,24.9,204.0,6.2,29.2,140.0,102,27.5,54,11.3,1012.5
2025-11-10 14:00:00,35.9,24.7,278.0,5.9,26.7,144.0,101,27.3,56,12.0,1011.7
2025-11-10 15:00:00,34.5,23.8,264.0,5.5,25.1,139.0,101,27.0,56,11.2,1011.3
2025-11-10 16:00:00,32.8,22.5,277.0,6.6,23.7,126.0,100,26.6,57,10.3,1011.1
2025-11-10 17:00:00,30.9,21.9,381.0,12.5,23.0,108.0,99,25.9,57,9.7,1011.5
2025-11-10 18:00:00,33.1,26.0,628.0,28.9,21.8,81.0,99,25.4,58,7.9,1011.8
2025-11-10 19:00:00,37.3,31.0,965.0,51.6,20.2,45.0,98,25.0,59,5.7,1012.2
2025-11-10 20:00:00,41.0,34.7,1300.0,68.8,19.7,17.0,98,24.7,61,5.2,1012.6
2025-11-10 21:00:00,46.7,39.6,1651.0,75.1,21.5,7.0,98,24.3,63,5.1,1013.3
2025-11-10 22:00:00,53.8,45.4,2000.0,75.9,24.5,7.0,98,24.0,65,3.1,1013.3
2025-11-10 23:00:00,59.6,50.3,2202.0,75.9,26.7,7.0,99,22.7,72,1.2,1013.4
2025-11-11 00:00:00,62.2,52.2,2172.0,76.8,27.3,6.0,99,22.5,72,3.3,1013.5
2025-11-11 01:00:00,62.6,51.9,1995.0,76.9,27.1,6.0,99,21.5,76,3.5,1013.2
2025-11-11 02:00:00,61.9,50.9,1774.0,75.8,26.5,6.0,100,20.9,77,3.7,1012.9
2025-11-11 03:00:00,61.5,51.1,1446.0,73.1,25.3,6.0,100,20.5,78,2.8,1012.8
2025-11-11 04:00:00,60.8,50.6,1075.0,69.1,23.8,5.0,101,20.1,79,2.8,1012.7
2025-11-11 05:00:00,60.8,50.5,958.0,65.6,22.7,5.0,103,19.4,85,3.2,1013.1
2025-11-11 06:00:00,64.5,56.3,1394.0,62.2,21.5,2.0,105,19.4,85,3.5,1013.7
2025-11-11 07:00:00,74.5,68.0,2085.0,57.0,20.3,0.0,108,19.3,85,4.0,1014.4
2025-11-11 08:00:00,86.6,82.7,2434.0,49.9,22.7,7.0,110,20.1,81,3.3,1015.0
2025-11-11 09:00:00,57.9,48.9,2077.0,39.5,32.9,37.0,113,22.6,69,2.5,1015.5
2025-11-11 10:00:00,41.8,29.3,1378.0,27.1,46.8,78.0,114,24.4,64,2.4,1015.9
2025-11-11 11:00:00,34.0,25.6,829.0,17.4,55.2,112.0,114,26.0,55,4.3,1015.8
2025-11-11 12:00:00,33.4,26.4,638.0,12.0,53.1,134.0,114,26.9,53,5.7,1015.0
2025-11-11 13:00:00,33.4,27.1,596.0,9.1,45.6,150.0,114,27.3,54,7.8,1014.2
2025-11-11 14:00:00,33.4,27.5,571.0,8.0,38.9,157.0,115,27.4,55,9.7,1013.2
2025-11-11 15:00:00,33.1,27.3,496.0,7.4,35.5,156.0,115,26.9,57,10.9,1012.8
2025-11-11 16:00:00,32.0,26.5,438.0,8.6,33.0,146.0,115,26.4,58,10.2,1012.7
2025-11-11 17:00:00,27.8,22.8,458.0,13.5,28.9,128.0,116,25.6,59,9.3,1013.0
2025-11-11 18:00:00,31.0,26.8,609.0,30.6,26.5,97.0,116,24.9,64,9.0,1013.4
2025-11-11 19:00:00,34.8,31.1,839.0,54.2,23.2,54.0,116,24.5,66,7.3,1014.0
2025-11-11 20:00:00,36.6,32.8,1054.0,72.0,21.3,21.0,116,24.1,69,5.9,1014.5
2025-11-11 21:00:00,40.7,36.1,1269.0,78.2,22.2,10.0,116,23.8,71,6.1,1015.0
2025-11-11 22:00:00,46.4,40.9,1469.0,78.6,24.5,10.0,115,23.5,72,5.0,1015.1
2025-11-11 23:00:00,52.3,46.1,1520.0,77.7,26.0,10.0,115,22.5,79,2.3,1015.4
2025-11-12 00:00:00,55.4,48.7,1303.0,77.5,25.7,8.0,114,22.6,78,3.5,1015.1
2025-11-12 01:00:00,53.6,46.6,937.0,76.0,24.6,6.0,114,21.6,82,7.0,1015.1
2025-11-12 02:00:00,48.8,42.0,645.0,71.7,23.1,7.0,113,20.9,83,7.0,1014.9
2025-11-12 03:00:00,41.1,35.4,476.0,61.5,20.7,13.0,112,20.5,85,6.5,1014.7
2025-11-12 04:00:00,35.0,29.6,381.0,48.5,17.8,21.0,111,20.3,85,6.5,1014.7
2025-11-12 05:00:00,39.0,31.8,437.0,43.3,15.8,22.0,109,20.0,85,5.8,1015.0
2025-11-12 06:00:00,39.8,33.5,796.0,46.4,16.6,16.0,107,19.6,86,5.9,1015.5
2025-11-12 07:00:00,49.1,42.5,1305.0,50.3,17.8,10.0,104,19.2,87,5.6,1016.0
2025-11-12 08:00:00,55.1,49.2,1582.0,49.5,20.4,16.0,102,19.9,84,4.4,1016.6
2025-11-12 09:00:00,42.0,33.1,1394.0,39.7,25.8,45.0,98,22.3,73,3.1,1017.1
2025-11-12 10:00:00,32.9,22.7,973.0,25.4,32.4,87.0,97,24.8,62,3.4,1017.4
2025-11-12 11:00:00,29.3,21.9,631.0,14.1,36.8,122.0,96,26.7,49,2.2,1017.2
2025-11-12 12:00:00,29.5,23.3,490.0,9.0,36.9,143.0,96,28.1,41,4.1,1016.4
2025-11-12 13:00:00,30.4,24.2,428.0,7.0,34.7,157.0,96,28.5,43,8.0,1015.7
2025-11-12 14:00:00,31.9,25.1,397.0,6.7,32.6,163.0,96,28.0,52,11.6,1014.9
2025-11-12 15:00:00,32.6,25.5,369.0,7.4,31.7,160.0,95,27.4,56,12.4,1014.6
2025-11-12 16:00:00,32.2,25.0,373.0,9.9,30.8,148.0,95,27.0,54,10.7,1014.4
2025-11-12 17:00:00,30.2,24.2,441.0,15.0,32.7,137.0,95,26.6,54,9.9,1014.1
2025-11-12 18:00:00,32.1,26.7,624.0,25.2,29.1,109.0,104,25.7,59,8.4,1014.6
2025-11-12 19:00:00,32.2,26.5,871.0,39.3,24.1,69.0,109,24.9,67,7.1,1015.2
2025-11-12 20:00:00,32.1,26.3,1070.0,50.4,20.3,39.0,98,24.3,74,6.7,1015.8
2025-11-12 21:00:00,32.9,26.8,1200.0,56.0,18.8,27.0,94,23.9,78,5.8,1016.3
2025-11-12 22:00:00,34.5,28.0,1281.0,58.5,18.5,23.0,93,23.5,80,6.0,1016.4
2025-11-12 23:00:00,37.8,30.7,1258.0,58.1,18.0,23.0,92,22.9,83,4.8,1016.5
2025-11-13 00:00:00,41.3,33.2,1056.0,54.1,16.7,24.0,91,22.2,84,8.0,1016.7
2025-11-13 01:00:00,40.0,31.8,751.0,47.2,15.1,28.0,90,21.5,86,7.4,1016.2
2025-11-13 02:00:00,36.0,27.6,509.0,40.0,14.0,33.0,88,21.1,87,6.6,1016.1
2025-11-13 03:00:00,33.4,24.0,358.0,31.8,13.3,39.0,87,20.9,88,6.1,1015.6
2025-11-13 04:00:00,32.2,21.7,272.0,23.3,13.1,45.0,86,20.4,90,6.5,1015.6
2025-11-13 05:00:00,35.9,23.9,336.0,24.3,13.5,39.0,85,19.9,92,6.6,1016.1
2025-11-13 06:00:00,39.1,26.1,707.0,31.9,14.7,30.0,85,19.7,90,6.3,1016.6
2025-11-13 07:00:00,46.7,33.9,1230.0,41.9,16.6,18.0,84,19.2,89,6.3,1017.4
2025-11-13 08:00:00,50.2,38.4,1524.0,46.1,20.5,21.0,83,19.9,81,4.8,1018.1
2025-11-13 09:00:00,46.3,32.4,1356.0,38.8,28.5,49.0,82,22.4,68,3.6,1018.6
2025-11-13 10:00:00,42.7,22.9,960.0,25.6,38.4,92.0,82,25.1,57,4.0,1018.8
2025-11-13 11:00:00,37.4,22.2,656.0,15.0,44.7,127.0,82,27.1,48,1.8,1018.6
2025-11-13 12:00:00,36.4,24.0,586.0,10.1,44.3,148.0,82,28.6,37,4.1,1017.7
2025-11-13 13:00:00,37.1,24.3,609.0,7.7,40.3,163.0,82,29.1,36,7.4,1016.9
2025-11-13 14:00:00,37.8,24.8,620.0,7.1,36.7,170.0,82,29.0,38,9.7,1015.9
2025-11-13 15:00:00,38.1,25.1,557.0,7.8,35.3,170.0,82,28.6,38,11.2,1015.4
2025-11-13 16:00:00,38.0,25.6,483.0,10.3,34.4,163.0,82,27.9,39,10.9,1015.2
2025-11-13 17:00:00,32.6,24.2,483.0,14.8,35.0,152.0,97,27.3,44,9.1,1015.1
2025-11-13 18:00:00,37.6,30.9,629.0,23.4,31.1,124.0,119,26.0,56,8.1,1015.1
2025-11-13 19:00:00,37.0,30.3,849.0,35.2,25.6,85.0,125,25.1,67,7.7,1015.7
2025-11-13 20:00:00,34.8,27.9,1011.0,43.8,21.3,55.0,116,24.5,71,7.7,1016.2
2025-11-13 21:00:00,33.8,26.7,1070.0,45.9,19.5,44.0,97,23.8,75,7.2,1016.5
2025-11-13 22:00:00,34.8,27.6,1071.0,44.8,18.8,41.0,83,23.1,78,7.6,1016.4
2025-11-13 23:00:00,37.0,29.8,1011.0,43.8,18.2,39.0,83,22.4,78,7.2,1016.6
2025-11-14 00:00:00,38.4,31.7,856.0,44.2,17.3,33.0,83,22.0,79,7.3,1016.3
2025-11-14 01:00:00,38.5,32.1,641.0,44.7,16.5,27.0,83,21.5,80,7.2,1015.8
2025-11-14 02:00:00,38.1,31.8,471.0,44.3,15.8,23.0,83,21.0,83,7.3,1015.8
2025-11-14 03:00:00,37.1,30.7,334.0,41.8,14.9,21.0,83,20.5,85,7.4,1015.5
2025-11-14 04:00:00,35.6,29.3,241.0,38.3,14.0,20.0,84,20.1,86,7.5,1015.3
2025-11-14 05:00:00,37.4,30.6,332.0,41.6,14.3,15.0,84,19.7,86,6.2,1015.7
2025-11-14 06:00:00,37.4,31.4,808.0,44.4,15.6,10.0,85,19.4,86,6.3,1016.1
2025-11-14 07:00:00,44.7,39.2,1468.0,47.8,17.9,4.0,86,18.9,85,6.2,1016.8
2025-11-14 08:00:00,55.3,50.5,1841.0,47.2,22.0,11.0,86,19.7,75,5.9,1017.2
2025-11-14 09:00:00,47.0,39.2,1652.0,39.0,30.8,42.0,87,22.5,59,4.7,1017.6
2025-11-14 10:00:00,37.4,25.3,1178.0,26.7,41.5,86.0,88,25.5,44,3.4,1017.8
2025-11-14 11:00:00,31.9,20.8,775.0,16.7,47.2,122.0,88,28.2,33,3.8,1017.5
2025-11-14 12:00:00,27.5,18.3,569.0,11.1,43.3,141.0,88,29.5,24,4.5,1016.6
2025-11-14 13:00:00,25.6,17.7,434.0,7.7,34.5,151.0,87,29.8,28,7.9,1015.6
2025-11-14 14:00:00,25.6,18.1,357.0,6.5,27.6,156.0,87,29.5,35,10.9,1014.6
2025-11-14 15:00:00,26.0,18.5,341.0,7.0,25.9,157.0,86,29.1,35,12.6,1014.2
2025-11-14 16:00:00,26.4,18.7,382.0,9.6,26.3,151.0,85,28.3,35,13.6,1014.1
